Largest betweenness centrality at vertex 12203

Vertex	Betweenness Centrality
1687	0.140509
1688	0.00651667
1689	0.00608252
1690	0.00564832
1691	0.00521408
1692	0.0047798
1693	0.00434548
1694	0.00391112
1695	0.00347671
1696	0.00304227
1697	0.00260778
1698	0.00217326
1699	0.00173869
1700	0.00130408
1701	0.000869426
1702	0.000434734
1703	0
1704	0.0549397
1705	0.0552665
1706	0.103446
1707	0.103726
1708	0.104056
1709	0.104388
1710	0.10472
1711	0.105053
1712	0.110742
1713	0.00512893
1714	0.0047104
1715	0.00429194
1716	0.00387522
1717	0.0034605
1718	0.00304609
1719	0.00263177
1720	0.00254371
1721	0.00278202
1722	0.00302068
1723	0.00325988
1724	0.00350049
1725	0.00379082
1726	0.219356
1727	0.219627
1728	0.219899
1729	0.220177
1730	0.22049
1731	0.220832
1732	0.221173
1733	0.221515
1734	0.221857
1735	0.2222
1736	0.22255
1737	0.222907
1738	0.223265
1739	0.223623
1740	0.223986
1741	0.224356
1742	0.224728
1743	0.225102
1744	0.225477
1745	0.225852
1746	0.226228
1747	0.226604
1748	0.226981
1749	0.227358
1750	0.227735
1751	0.228112
1752	0.228491
1753	0.228875
1754	0.229266
1755	0.229661
1756	0.230056
1757	0.230452
1758	0.0059632
1759	0.00552983
1760	0.00509646
1761	0.00466309
1762	0.0042297
1763	0.00379633
1764	0.00336298
1765	0.00292961
1766	0.0024962
1767	0.00206274
1768	0.00162927
1769	0.00119578
1770	0.00109235
1771	0.00136636
1772	0.00168773
1773	0.00200914
1774	0.00233124
1775	0.00265808
1776	0.00298904
1777	0.00332012
1778	0.00365136
1779	0.00398273
1780	0.00431429
1781	0.00464603
1782	0.00497798
1783	0.00531073
1784	0.00564421
1785	0.00597785
1786	0.00631217
1787	0.00664718
1788	0.00698241
1789	0.00731814
1790	0.00765424
1791	0.00799032
1792	0.00836777
1793	0.00879389
1794	0.00922726
1795	0.00966063
1796	0.010094
1797	0.0105274
1798	0.0109607
1799	0.0113942
1800	0.123889
1801	0.00145735
1802	0.00102282
1803	0.000588252
1804	0.000153642
1805	0.000102208
1806	0.00043399
1807	0.000766475
1808	0.110357
1809	0.110681
1810	0.11101
1811	0.0555936
1812	0.0559212
1813	0.0562493
1814	0.0565776
1815	0.056906
1816	0.0572353
1817	0.0575656
1818	0.12379
1819	0.124567
1820	0.230847
1821	0.231243
1822	0.231639
1823	0.232034
1824	0.23243
1825	0.232826
1826	0.0578962
1827	0.0582272
1828	0.0585585
1829	0.0589128
1830	0.0513808
1831	0.051709
1832	0.0520381
1833	0.0523685
1834	0.0527172
1835	0.0530845
1836	0.0534532
1837	0.053823
1838	0.0541933
1839	0.0545637
1840	0.0611375
1841	0.160121
1842	0.00347671
1843	0.00304227
1844	0.00260778
1845	0.00217326
1846	0.00173869
1847	0.00130408
1848	0.000869426
1849	0.000434734
1850	0
1851	0.144948
1852	0.145271
1853	0.145593
1854	0.145915
1855	0.146237
1856	0.14656
1857	0.146884
1858	0.147208
1859	0.147532
1860	0.147857
1861	0.148182
1862	0.148507
1863	0.148834
1864	0.149163
1865	0.149492
1866	0.149821
1867	0.150151
1868	0.150482
1869	0.150814
1870	0.151146
1871	0.151479
1872	0.151811
1873	0.152145
1874	0.152479
1875	0.152813
1876	0.153148
1877	0.153484
1878	0.153819
1879	0.154156
1880	0.154492
1881	0.154829
1882	0.155166
1883	0.155505
1884	0.155853
1885	0.156208
1886	0.233223
1887	0.23362
1888	0.160123
1889	0.16048
1890	0.160841
1891	0.161224
1892	0.161624
1893	0.162025
1894	0.162427
1895	0.162831
1896	0.163234
1897	0.104379
1898	0.104707
1899	0.105036
1900	0.105366
1901	0.105698
1902	0.106031
1903	0.106365
1904	0.106719
1905	0.107091
1906	0.107464
1907	0.107837
1908	0.108211
1909	0.108585
1910	0.108959
1911	0.109335
1912	0.134005
1913	0.182912
1914	0.00651667
1915	0.00608252
1916	0.00564832
1917	0.00521408
1918	0.0047798
1919	0.00434548
1920	0.00391112
1921	0.00347671
1922	0.00304227
1923	0.00260778
1924	0.00217326
1925	0.00173869
1926	0.00130408
1927	0.000869426
1928	0.000434734
1929	0
1930	0.191685
1931	0.000869426
1932	0.000434734
1933	0
1934	0.166081
1935	0
1936	0.163638
1937	0.164042
1938	0.164446
1939	0.16485
1940	0.165255
1941	0.176165
1942	0.174307
1943	0.174671
1944	0.175035
1945	0.1754
1946	0.175766
1947	0.176133
1948	0.166473
1949	0.0692592
1950	0.017168
1951	0.0167532
1952	0.0163406
1953	0.0159302
1954	0.0155199
1955	0.015127
1956	0.0147517
1957	0.0143764
1958	0.014002
1959	0.0136284
1960	0.013255
1961	0.0128819
1962	0.01251
1963	0.0121578
1964	0.0118244
1965	0.0114911
1966	0.0111578
1967	0.0108246
1968	0.0104918
1969	0.01016
1970	0.0098291
1971	0.00949897
1972	0.00916953
1973	0.00884053
1974	0.00851205
1975	0.00818411
1976	0.00785642
1977	0.00752881
1978	0.00720182
1979	0.0612991
1980	0.061046
1981	0.0607936
1982	0.0605444
1983	0.0602981
1984	0.060053
1985	0.0598404
1986	0.0596671
1987	0.0595023
1988	0.0593396
1989	0.0591854
1990	0.059053
1991	0.0589356
1992	0.0588252
1993	0.182741
1994	0.183109
1995	0.183478
1996	0.183855
1997	0.184241
1998	0.184628
1999	0.185015
2000	0.185402
2001	0.18579
2002	0.186177
2003	0.186564
2004	0.186952
2005	0.187339
2006	0.187727
2007	0.188115
2008	0.188503
2009	0.188892
2010	0.18928
2011	0.189669
2012	0.190059
2013	0.0592901
2014	0.0596677
2015	0.0600468
2016	0.0604296
2017	0.0608173
2018	0.0612073
2019	0.0615974
2020	0.0676538
2021	0.0311549
2022	0.0307513
2023	0.0303509
2024	0.0299594
2025	0.0295744
2026	0.0291897
2027	0.0288052
2028	0.0284206
2029	0.0280389
2030	0.02766
2031	0.0272812
2032	0.0269027
2033	0.0265244
2034	0.026147
2035	0.0257702
2036	0.0253936
2037	0.0250169
2038	0.0246664
2039	0.0243471
2040	0.0240349
2041	0.0237252
2042	0.023416
2043	0.0231071
2044	0.0227988
2045	0.0224935
2046	0.0222011
2047	0.0219195
2048	0.0216393
2049	0.0213606
2050	0.0210822
2051	0.0208106
2052	0.0205467
2053	0.0202842
2054	0.0200231
2055	0.0197633
2056	0.0195055
2057	0.0192524
2058	0.0190023
2059	0.0187529
2060	0.0185048
2061	0.0182579
2062	0.0180131
2063	0.0177711
2064	0.0175318
2065	0.0172943
2066	0.0170574
2067	0.0168215
2068	0.0165863
2069	0.0121731
2070	0.242728
2071	0.248452
2072	0.234019
2073	0.234419
2074	0.234818
2075	0.235219
2076	0.235619
2077	0.23602
2078	0.236421
2079	0.25066
2080	0.0193706
2081	0.0557235
2082	0.0561118
2083	0.0717152
2084	0.0668819
2085	0.267619
2086	0.0180869
2087	0.00820114
2088	0.0270358
2089	0.0273622
2090	0.212583
2091	0.197531
2092	0.192007
2093	0.192397
2094	0.192787
2095	0.193178
2096	0.193569
2097	0.193961
2098	0.194352
2099	0.194745
2100	0.195137
2101	0.19553
2102	0.195923
2103	0.196317
2104	0.196717
2105	0.197124
2106	0.014737
2107	0.188387
2108	0.0671297
2109	0.188242
2110	0.446932
2111	0.000419861
2112	0.0176297
2113	0
2114	0.000434734
2115	0.000869426
2116	0.00130408
2117	0.00173869
2118	0.00217326
2119	0.00260778
2120	0.00304227
2121	0.00347671
2122	0.00391112
2123	0.00434548
2124	0.0047798
2125	0.00521408
2126	0.00564832
2127	0.00608252
2128	0.00651667
2129	0.00695078
2130	0.0142112
2131	0.0073704
2132	0.00703897
2133	0.00670824
2134	0.00637817
2135	0.00604843
2136	0.005719
2137	0.00539049
2138	0.00506288
2139	0.0047357
2140	0.00440883
2141	0.00442685
2142	0.00478974
2143	0.00515267
2144	0.00551589
2145	0.00587952
2146	0.00624332
2147	0.00660729
2148	0.00697138
2149	0.0073357
2150	0.00770024
2151	0.00806491
2152	0.00843734
2153	0.00881746
2154	0.00919778
2155	0.00957836
2156	0.00995901
2157	0.0103397
2158	0.0107256
2159	0.0111169
2160	0.000869426
2161	0.000434734
2162	0
2163	0.0969496
2164	0.0971593
2165	0.0974408
2166	0.0977938
2167	0.098148
2168	0.0985032
2169	0.0988588
2170	0.0992171
2171	0.0995783
2172	0.0999397
2173	0.112083
2174	0.0678006
2175	0.0130424
2176	0.0126329
2177	0.0122242
2178	0.0118163
2179	0.0114086
2180	0.0110013
2181	0.0105946
2182	0.0101879
2183	0.00978135
2184	0.00937487
2185	0.00896846
2186	0.00856213
2187	0.00815598
2188	0.00775
2189	0.00734408
2190	0.00693823
2191	0.00653245
2192	0.00612676
2193	0.00572111
2194	0.00531581
2195	0.00491087
2196	0.00450598
2197	0.00437107
2198	0.00450652
2199	0.00464289
2200	0.00479484
2201	0.0050095
2202	0.00527212
2203	0.00553508
2204	0.00580328
2205	0.00607671
2206	0.00635086
2207	0.00662646
2208	0.00690284
2209	0.00717943
2210	0.00745627
2211	0.00773337
2212	0.00801077
2213	0.00828895
2214	0.0085709
2215	0.0620942
2216	0.0619869
2217	0.0618898
2218	0.0618045
2219	0.0617326
2220	0.0616638
2221	0.0616047
2222	0.0616445
2223	0.0140176
2224	0.0134993
2225	0.0131005
2226	0.0127026
2227	0.0123057
2228	0.0119091
2229	0.0115128
2230	0.0111167
2231	0.0107307
2232	0.0103548
2233	0.00997899
2234	0.00960327
2235	0.00922774
2236	0.00885243
2237	0.00847752
2238	0.00810347
2239	0.0077362
2240	0.00737531
2241	0.00701461
2242	0.0066541
2243	0.00629371
2244	0.00593596
2245	0.005581
2246	0.0052267
2247	0.00487321
2248	0.00452009
2249	0.00416726
2250	0.00381467
2251	0.00346221
2252	0.00310996
2253	0.00275789
2254	0.00245391
2255	0.00219868
2256	0.00194961
2257	0.00173022
2258	0.00184713
2259	0.00227625
2260	0.00270551
2261	0.123722
2262	0.124088
2263	0.124455
2264	0.124822
2265	0.12519
2266	0.125559
2267	0.125929
2268	0.126301
2269	0.126674
2270	0.127047
2271	0.12742
2272	0.127794
2273	0.128167
2274	0.128541
2275	0.128936
2276	0.129351
2277	0.129766
2278	0.130182
2279	0.130598
2280	0.131015
2281	0.131432
2282	0.131849
2283	0.196111
2284	0.058706
2285	0.0589277
2286	0.0591502
2287	0.0593735
2288	0.0595982
2289	0.0598247
2290	0.0601009
2291	0.0604267
2292	0.0607525
2293	0.0610784
2294	0.0614046
2295	0.0617581
2296	0.062141
2297	0.0625259
2298	0.0629114
2299	0.0632976
2300	0.0636857
2301	0.125423
2302	0.109244
2303	0.108992
2304	0.108765
2305	0.108556
2306	0.108355
2307	0.108156
2308	0.0132329
2309	0.0135984
2310	0.0235906
2311	0.068152
2312	0.0678936
2313	0.0676358
2314	0.0673804
2315	0.011216
2316	0.00116768
2317	0.0172877
2318	0.0169462
2319	0.0166059
2320	0.0162684
2321	0.0159463
2322	0.015638
2323	0.0153309
2324	0.0150306
2325	0.0147372
2326	0.0144482
2327	0.0141626
2328	0.0138785
2329	0.0135975
2330	0.0133189
2331	0.0130435
2332	0.0127719
2333	0.0125024
2334	0.0122344
2335	0.0119676
2336	0.0117015
2337	0.011451
2338	0.00948009
2339	0.00924651
2340	0.0093123
2341	0.0194399
2342	0.0119266
2343	0.0115988
2344	0.0112711
2345	0.0109435
2346	0.0109875
2347	0.0114028
2348	0.0118185
2349	0.0122344
2350	0.0126505
2351	0.0130666
2352	0.0134835
2353	0.0139012
2354	0.014319
2355	0.06867
2356	0.0684109
2357	0.0238365
2358	0.0241683
2359	0.0245004
2360	0.0248327
2361	0.0251653
2362	0.0255141
2363	0.0258789
2364	0.0262438
2365	0.0266093
2366	0.0156362
2367	0.0153671
2368	0.0150988
2369	0.0148324
2370	0.014568
2371	0.0143045
2372	0.0140423
2373	0.0137825
2374	0.0135248
2375	0.0132704
2376	0.0130385
2377	0.0128263
2378	0.0126209
2379	0.0124224
2380	0.0122252
2381	0.0120301
2382	0.0118368
2383	0.0116555
2384	0.011487
2385	0.0113208
2386	0.011162
2387	0.0567834
2388	0.0151746
2389	0.0147698
2390	0.0143657
2391	0.013998
2392	0.0136666
2393	0.0145389
2394	0.00912074
2395	0.00868683
2396	0.00825288
2397	0.00781889
2398	0.00738486
2399	0.00695078
2400	0.00651667
2401	0.00608252
2402	0.00564832
2403	0.00521408
2404	0.0047798
2405	0.00434548
2406	0.00391112
2407	0.00347671
2408	0.00304227
2409	0.00260778
2410	0.00217326
2411	0.00173869
2412	0.00130408
2413	0.00120759
2414	0.00117535
2415	0.00154076
2416	0.00190644
2417	0.0022729
2418	0.00264015
2419	0.00300763
2420	0.00337535
2421	0.00374589
2422	0.00411911
2423	0.00449251
2424	0.00488275
2425	0.0200021
2426	0.0197089
2427	0.0194203
2428	0.0191365
2429	0.0188545
2430	0.018575
2431	0.0182961
2432	0.0180338
2433	0.0177899
2434	0.0176478
2435	0.017607
2436	0.0175685
2437	0.0176415
2438	0.0178255
2439	0.0180119
2440	0.0182014
2441	0.0183936
2442	0.0185906
2443	0.0187921
2444	0.0189964
2445	0.0192031
2446	0.0194112
2447	0.0196194
2448	0.019829
2449	0.0200401
2450	0.0202924
2451	0.0205863
2452	0.0208882
2453	0.0212007
2454	0.0215168
2455	0.0218335
2456	0.0221505
2457	0.0224677
2458	0.0227852
2459	0.0231035
2460	0.0234235
2461	0.0237451
2462	0.0240676
2463	0.0243912
2464	0.024716
2465	0.0250418
2466	0.0253684
2467	0.0256955
2468	0.0260227
2469	0.0263504
2470	0.0266786
2471	0.027008
2472	0.0273389
2473	0.0276713
2474	0.0280112
2475	0.0283579
2476	0.0287048
2477	0.0290518
2478	0.0294017
2479	0.0372265
2480	0.45251
2481	0.448792
2482	0.448466
2483	0.448152
2484	0.44784
2485	0.447529
2486	0.447217
2487	0.000730388
2488	0.00104133
2489	0.0013532
2490	0.00166608
2491	0.00198
2492	0.00229498
2493	0.00261505
2494	0.196254
2495	0.196629
2496	0.197004
2497	0.197394
2498	0.197799
2499	0.198203
2500	0.198608
2501	0.199013
2502	0.199418
2503	0.199823
2504	0.200228
2505	0.200633
2506	0.201039
2507	0.201444
2508	0.201849
2509	0.202255
2510	0.202661
2511	0.203066
2512	0.304515
2513	0.0793567
2514	0.079454
2515	0.0786238
2516	0.0788671
2517	0.0791117
2518	0.0605382
2519	0.0607647
2520	0.0609972
2521	0.061232
2522	0.0614723
2523	0.0617185
2524	0.0620162
2525	0.062365
2526	0.0627145
2527	0.0630645
2528	0.0405811
2529	0
2530	0.0401512
2531	0.0397238
2532	0.285157
2533	0.285369
2534	0
2535	0.465822
2536	0.452799
2537	0.00938495
2538	0.00969637
2539	0.0100091
2540	0.0103222
2541	0.0106355
2542	0.0109529
2543	0.0112745
2544	0.0115967
2545	0.011967
2546	0.0123857
2547	0.0388617
2548	0.038497
2549	0.0146397
2550	0.0150461
2551	0.0154527
2552	0.0158595
2553	0.0284519
2554	0.0112483
2555	0.0115734
2556	0.0118986
2557	0.0122241
2558	0.0125499
2559	0.012876
2560	0.0132023
2561	0.0135288
2562	0.0138552
2563	0.0141868
2564	0.0145236
2565	0.0148606
2566	0.0151978
2567	0.0155369
2568	0.0158779
2569	0.0162193
2570	0.0165614
2571	0.0169036
2572	0.0172461
2573	0.0175886
2574	0.0179313
2575	0.0182742
2576	0.0186173
2577	0.018961
2578	0.0193055
2579	0.0196502
2580	0.0199954
2581	0.020341
2582	0.0206868
2583	0.0210328
2584	0.0213791
2585	0.0217382
2586	0.0221118
2587	0.0224872
2588	0.0724139
2589	0.0367977
2590	0.0371495
2591	0.0375014
2592	0.0378535
2593	0.0382057
2594	0.0385583
2595	0.0389113
2596	0.0392647
2597	0.0396183
2598	0.039972
2599	0.0403258
2600	0.0406814
2601	0.0410389
2602	0.0413967
2603	0.0417547
2604	0.0421127
2605	0.042471
2606	0.0428296
2607	0.0431882
2608	0.043547
2609	0.0439059
2610	0.0330083
2611	0.0325848
2612	0.0321696
2613	0.0317547
2614	0.03134
2615	0.0309255
2616	0.0305112
2617	0.0300969
2618	0.0296828
2619	0.0292687
2620	0.0288587
2621	0.0284527
2622	0.0673366
2623	0.0129961
2624	0.0126409
2625	0.0122858
2626	0.0119308
2627	0.0115758
2628	0.011221
2629	0.0108664
2630	0.0105122
2631	0.0101585
2632	0.00980616
2633	0.00982446
2634	0.0102129
2635	0.0106015
2636	0.0109902
2637	0.0113791
2638	0.0117784
2639	0.0121881
2640	0.012598
2641	0.0130082
2642	0.0134187
2643	0.0138298
2644	0.014241
2645	0.0146528
2646	0.0150654
2647	0.0154782
2648	0.0158912
2649	0.0163047
2650	0.0167191
2651	0.0171343
2652	0.0540553
2653	0.0543926
2654	0.0547303
2655	0.0550683
2656	0.0554066
2657	0.055745
2658	0.0560836
2659	0.0564226
2660	0.0567618
2661	0.0571012
2662	0.0574482
2663	0.0578031
2664	0.0581581
2665	0.0585186
2666	0.0588846
2667	0.0592512
2668	0.0596187
2669	0.0599867
2670	0.0603554
2671	0.0607248
2672	0.0610943
2673	0.0614639
2674	0.0618338
2675	0.0622042
2676	0.0625749
2677	0.0772776
2678	0.0730925
2679	0.0728105
2680	0.0725287
2681	0.0722471
2682	0.0719659
2683	0.0716855
2684	0.0714059
2685	0.0711266
2686	0.0708474
2687	0.0705682
2688	0.0702895
2689	0.0700115
2690	0.0697341
2691	0.0694574
2692	0.0691892
2693	0.0689294
2694	0.189982
2695	0.124626
2696	0.124235
2697	0.123849
2698	0.123468
2699	0.123087
2700	0.122707
2701	0.122328
2702	0.121949
2703	0.121571
2704	0.121205
2705	0.120863
2706	0.120534
2707	0.120206
2708	0.119877
2709	0.11955
2710	0.119222
2711	0.118895
2712	0.118568
2713	0.118241
2714	0.117915
2715	0.117588
2716	0.11731
2717	0.117081
2718	0.116853
2719	0.116627
2720	0.116404
2721	0.116185
2722	0.115974
2723	0.115769
2724	0.115565
2725	0.115362
2726	0.115159
2727	0.114958
2728	0.114759
2729	0.11456
2730	0.0583402
2731	0.0584346
2732	0.0585338
2733	0.0586358
2734	0.0587468
2735	0.0588675
2736	0.059
2737	0.0591439
2738	0.0592953
2739	0.059454
2740	0.0596323
2741	0.0598316
2742	0.0600345
2743	0.0602391
2744	0.0604443
2745	0.0606546
2746	0.060871
2747	0.0610907
2748	0.0613136
2749	0.0615388
2750	0.0617703
2751	0.0620189
2752	0.0622932
2753	0.0625819
2754	0.0628737
2755	0.0631692
2756	0.0634661
2757	0.0637648
2758	0.0640675
2759	0.0643738
2760	0.0646815
2761	0.0649903
2762	0.0652994
2763	0.0656148
2764	0.0659371
2765	0.00468935
2766	0.0042562
2767	0.00382304
2768	0.00338988
2769	0.00295671
2770	0.00252357
2771	0.00403
2772	0.0121569
2773	0.0117233
2774	0.0112897
2775	0.010856
2776	0.0104222
2777	0.00998843
2778	0.0095546
2779	0.00912074
2780	0.00868683
2781	0.00825288
2782	0.00781889
2783	0.00738486
2784	0.00695078
2785	0.00651667
2786	0.00608252
2787	0.00564914
2788	0.0635759
2789	0.0634498
2790	0.0633296
2791	0.0632127
2792	0.0631015
2793	0.0630002
2794	0.0629081
2795	0.0628228
2796	0.062741
2797	0.0626685
2798	0.0626067
2799	0.0625473
2800	0.0691477
2801	0.0698808
2802	0.0234119
2803	0.0230169
2804	0.0226227
2805	0.0222447
2806	0.0218823
2807	0.0215201
2808	0.0211582
2809	0.0207966
2810	0.0204351
2811	0.0200737
2812	0.0197126
2813	0.0193517
2814	0.0189909
2815	0.0186311
2816	0.0182751
2817	0.0179238
2818	0.0175742
2819	0.0172258
2820	0.0168898
2821	0.0165655
2822	0.0162416
2823	0.015918
2824	0.0155946
2825	0.0154219
2826	0.0154001
2827	0.0155443
2828	0.015854
2829	0.0161643
2830	0.0164766
2831	0.0167909
2832	0.0606532
2833	0.0607891
2834	0.0609276
2835	0.061116
2836	0.0613532
2837	0.0615935
2838	0.0618364
2839	0.00304227
2840	0.00260778
2841	0.00217326
2842	0.00173869
2843	0.00130408
2844	0.000869426
2845	0.000434734
2846	0
2847	0.285581
2848	0.285794
2849	0.286007
2850	0.286235
2851	0.286479
2852	0.286724
2853	0.286971
2854	0.287219
2855	0.287468
2856	0.287717
2857	0.288004
2858	0.288332
2859	0.28866
2860	0.304282
2861	0.00900682
2862	0.00859922
2863	0.00819186
2864	0.00778485
2865	0.00737827
2866	0.00697221
2867	0.00656684
2868	0.00616194
2869	0.00575771
2870	0.00536064
2871	0.00497023
2872	0.00488909
2873	0.00511737
2874	0.00534591
2875	0.00557472
2876	0.00582786
2877	0.0061054
2878	0.0063835
2879	0.00666207
2880	0.00694279
2881	0.00722554
2882	0.00750855
2883	0.0324864
2884	0.017565
2885	0.0171583
2886	0.016752
2887	0.0163461
2888	0.0159404
2889	0.0155353
2890	0.0151309
2891	0.0147337
2892	0.0143432
2893	0.0142583
2894	0.0144791
2895	0.0147002
2896	0.0149217
2897	0.0151568
2898	0.0154057
2899	0.015657
2900	0.0159123
2901	0.0161698
2902	0.0164278
2903	0.0166865
2904	0.0169455
2905	0.0172048
2906	0.0174644
2907	0.0177241
2908	0.0179839
2909	0.0182521
2910	0.0185287
2911	0.0188065
2912	0.0190857
2913	0.0193649
2914	0.0196444
2915	0.0199241
2916	0.0202045
2917	0.0204856
2918	0.020767
2919	0.0210485
2920	0.0213304
2921	0.0216125
2922	0.0218948
2923	0.0221772
2924	0.0224598
2925	0.0227431
2926	0.0230271
2927	0.0233632
2928	0.0237513
2929	0.0241395
2930	0.0245277
2931	0
2932	0.000434734
2933	0.000869426
2934	0.00130408
2935	0.00173869
2936	0.00217326
2937	0.00260778
2938	0.00304227
2939	0.00347671
2940	0.00391112
2941	0.00434548
2942	0.0047798
2943	0.00521408
2944	0.00564832
2945	0.00608252
2946	0.00651667
2947	0.00695078
2948	0.00738486
2949	0.00781889
2950	0.0164983
2951	0.0764975
2952	0.0761731
2953	0.0758488
2954	0.0755249
2955	0.0752016
2956	0.0748789
2957	0.0745724
2958	0.0742853
2959	0.0740017
2960	0.0737185
2961	0.0734358
2962	0.0731537
2963	0.0728721
2964	0.0725911
2965	0.0723113
2966	0.0720327
2967	0.242307
2968	0.191041
2969	0.190727
2970	0.190418
2971	0.190116
2972	0.189822
2973	0.189535
2974	0.18925
2975	0.188968
2976	0.0586798
2977	0.0589967
2978	0.0593143
2979	0.0596321
2980	0.0599533
2981	0.0602778
2982	0.0606026
2983	0.060928
2984	0.061254
2985	0.0615804
2986	0.0619076
2987	0.0622359
2988	0.0625646
2989	0.0628937
2990	0.0632233
2991	0.0635535
2992	0.0638841
2993	0.0642147
2994	0.0645455
2995	0.0648765
2996	0.0652079
2997	0.0655676
2998	0.0659567
2999	0.066347
3000	0.0667378
3001	0.067129
3002	0.0675203
3003	0.0679122
3004	0.0683047
3005	0.0686973
3006	0.0690908
3007	0.069485
3008	0.0698795
3009	0.0702846
3010	0.0707002
3011	0.0711161
3012	0.071533
3013	0.071951
3014	0.072369
3015	0.0727873
3016	0.0732058
3017	0.0736247
3018	0.0740439
3019	0.710213
3020	0.468388
3021	0.46804
3022	0.467693
3023	0.467353
3024	0.467019
3025	0.466686
3026	0.466354
3027	0.466026
3028	0.0753042
3029	0.0744636
3030	0.0748839
3031	0.00781889
3032	0.00738486
3033	0.00695078
3034	0.00651667
3035	0.00608252
3036	0.00564832
3037	0.00521408
3038	0.0047798
3039	0.00434548
3040	0.00391112
3041	0.00347671
3042	0.00304227
3043	0.00260778
3044	0.00217326
3045	0.00173869
3046	0.00130408
3047	0.000869426
3048	0.000434734
3049	0
3050	0.00173869
3051	0.00130408
3052	0.000869426
3053	0.000434734
3054	0
3055	0.0156989
3056	0.0152658
3057	0.0148327
3058	0.0143996
3059	0.0139665
3060	0.0135333
3061	0.0131002
3062	0.012667
3063	0.0122339
3064	0.0118007
3065	0.0113692
3066	0.0109394
